index,userId,genre,avg
2680,135,Documentary,0.0
2681,135,Horror,0.0
2682,135,Musical,0.0
2683,135,Animation,0.0
2684,135,Thriller,2.3333333333333335
2685,135,Romance,1.0
2686,135,IMAX,0.0
2687,135,Sci-Fi,1.0
2688,135,Action,1.8
2689,135,Comedy,2.75
2690,135,Children,3.0
2691,135,Western,0.0
2692,135,Drama,3.5
2693,135,War,0.0
2694,135,Fantasy,0.0
2695,135,Adventure,2.0
2696,135,Mystery,0.0
2697,135,Crime,3.5
2698,135,(no genres listed),0.0
2699,135,Film-Noir,0.0
2700,136,Documentary,0.0
2701,136,Horror,0.0
2702,136,Musical,4.1
2703,136,Animation,4.2727272727272725
2704,136,Thriller,3.6666666666666665
2705,136,Romance,3.75
2706,136,IMAX,4.0
2707,136,Sci-Fi,3.9545454545454546
2708,136,Action,4.0
2709,136,Comedy,3.652173913043478
2710,136,Children,3.975
2711,136,Western,0.0
2712,136,Drama,3.533333333333333
2713,136,War,0.0
2714,136,Fantasy,4.133333333333334
2715,136,Adventure,4.086206896551724
2716,136,Mystery,0.0
2717,136,Crime,3.8333333333333335
2718,136,(no genres listed),0.0
2719,136,Film-Noir,0.0
2720,137,Documentary,0.0
2721,137,Horror,2.0
2722,137,Musical,3.5555555555555554
2723,137,Animation,3.7142857142857144
2724,137,Thriller,4.235294117647059
2725,137,Romance,3.6666666666666665
2726,137,IMAX,5.0
2727,137,Sci-Fi,4.076923076923077
2728,137,Action,4.333333333333333
2729,137,Comedy,3.7333333333333334
2730,137,Children,3.2
2731,137,Western,4.0
2732,137,Drama,3.730769230769231
2733,137,War,4.0
2734,137,Fantasy,3.235294117647059
2735,137,Adventure,3.764705882352941
2736,137,Mystery,4.4
2737,137,Crime,4.375
2738,137,(no genres listed),0.0
2739,137,Film-Noir,4.0
2740,138,Documentary,4.25
2741,138,Horror,3.25
2742,138,Musical,0.5
2743,138,Animation,0.8333333333333334
2744,138,Thriller,3.4210526315789473
2745,138,Romance,2.4166666666666665
2746,138,IMAX,3.1666666666666665
2747,138,Sci-Fi,2.977272727272727
2748,138,Action,2.8636363636363638
2749,138,Comedy,2.2
2750,138,Children,1.0
2751,138,Western,4.0
2752,138,Drama,3.6136363636363638
2753,138,War,3.9285714285714284
2754,138,Fantasy,2.5
2755,138,Adventure,2.34375
2756,138,Mystery,4.083333333333333
2757,138,Crime,4.0588235294117645
2758,138,(no genres listed),0.0
2759,138,Film-Noir,0.0
2760,139,Documentary,0.0
2761,139,Horror,3.0
2762,139,Musical,3.0
2763,139,Animation,0.0
2764,139,Thriller,3.6875
2765,139,Romance,3.0
2766,139,IMAX,0.0
2767,139,Sci-Fi,3.7708333333333335
2768,139,Action,3.75
2769,139,Comedy,3.2333333333333334
2770,139,Children,4.333333333333333
2771,139,Western,0.0
2772,139,Drama,3.8275862068965516
2773,139,War,3.8333333333333335
2774,139,Fantasy,2.8333333333333335
2775,139,Adventure,3.8333333333333335
2776,139,Mystery,3.2
2777,139,Crime,4.142857142857143
2778,139,(no genres listed),0.0
2779,139,Film-Noir,0.0
2780,140,Documentary,0.0
2781,140,Horror,4.5
2782,140,Musical,2.8333333333333335
2783,140,Animation,3.4166666666666665
2784,140,Thriller,3.9
2785,140,Romance,3.1153846153846154
2786,140,IMAX,3.9
2787,140,Sci-Fi,3.7
2788,140,Action,3.2857142857142856
2789,140,Comedy,3.159090909090909
2790,140,Children,3.642857142857143
2791,140,Western,0.0
2792,140,Drama,3.526315789473684
2793,140,War,4.5
2794,140,Fantasy,3.4583333333333335
2795,140,Adventure,3.357142857142857
2796,140,Mystery,3.3333333333333335
2797,140,Crime,4.0
2798,140,(no genres listed),0.0
2799,140,Film-Noir,0.0
2800,141,Documentary,0.0
2801,141,Horror,0.0
2802,141,Musical,0.0
2803,141,Animation,0.0
2804,141,Thriller,3.2666666666666666
2805,141,Romance,3.0
2806,141,IMAX,0.0
2807,141,Sci-Fi,2.6666666666666665
2808,141,Action,3.3125
2809,141,Comedy,2.5
2810,141,Children,0.0
2811,141,Western,0.0
2812,141,Drama,3.526315789473684
2813,141,War,3.6666666666666665
2814,141,Fantasy,0.0
2815,141,Adventure,2.875
2816,141,Mystery,3.5
2817,141,Crime,4.0
2818,141,(no genres listed),0.0
2819,141,Film-Noir,0.0
2820,142,Documentary,0.0
2821,142,Horror,3.125
2822,142,Musical,3.6666666666666665
2823,142,Animation,4.0
2824,142,Thriller,3.1
2825,142,Romance,2.6
2826,142,IMAX,3.0
2827,142,Sci-Fi,2.5714285714285716
2828,142,Action,2.5555555555555554
2829,142,Comedy,2.4285714285714284
2830,142,Children,3.8
2831,142,Western,2.3333333333333335
2832,142,Drama,2.888888888888889
2833,142,War,3.0
2834,142,Fantasy,3.1666666666666665
2835,142,Adventure,2.6666666666666665
2836,142,Mystery,3.0
2837,142,Crime,2.909090909090909
2838,142,(no genres listed),0.0
2839,142,Film-Noir,0.0
2840,143,Documentary,4.5
2841,143,Horror,4.5
2842,143,Musical,3.75
2843,143,Animation,3.0
2844,143,Thriller,3.5961538461538463
2845,143,Romance,4.5
2846,143,IMAX,3.75
2847,143,Sci-Fi,2.55
2848,143,Action,3.235294117647059
2849,143,Comedy,3.64
2850,143,Children,2.0
2851,143,Western,2.5
2852,143,Drama,3.9302325581395348
2853,143,War,4.5
2854,143,Fantasy,3.4
2855,143,Adventure,3.05
2856,143,Mystery,3.0
2857,143,Crime,3.7666666666666666
2858,143,(no genres listed),0.0
2859,143,Film-Noir,2.625
2860,144,Documentary,0.0
2861,144,Horror,4.0
2862,144,Musical,4.0
2863,144,Animation,4.0
2864,144,Thriller,3.761904761904762
2865,144,Romance,3.6
2866,144,IMAX,4.0
2867,144,Sci-Fi,3.8333333333333335
2868,144,Action,3.411764705882353
2869,144,Comedy,2.75
2870,144,Children,3.3333333333333335
2871,144,Western,3.25
2872,144,Drama,3.6666666666666665
2873,144,War,3.6666666666666665
2874,144,Fantasy,2.0
2875,144,Adventure,3.4166666666666665
2876,144,Mystery,4.5
2877,144,Crime,3.3
2878,144,(no genres listed),0.0
2879,144,Film-Noir,0.0
2880,145,Documentary,0.0
2881,145,Horror,4.0
2882,145,Musical,4.333333333333333
2883,145,Animation,4.333333333333333
2884,145,Thriller,4.823529411764706
2885,145,Romance,4.833333333333333
2886,145,IMAX,4.0
2887,145,Sci-Fi,4.375
2888,145,Action,4.75
2889,145,Comedy,4.714285714285714
2890,145,Children,4.25
2891,145,Western,0.0
2892,145,Drama,4.0
2893,145,War,4.666666666666667
2894,145,Fantasy,4.6
2895,145,Adventure,4.461538461538462
2896,145,Mystery,5.0
2897,145,Crime,4.714285714285714
2898,145,(no genres listed),0.0
2899,145,Film-Noir,0.0
2900,146,Documentary,0.0
2901,146,Horror,3.75
2902,146,Musical,4.0
2903,146,Animation,4.2
2904,146,Thriller,3.5
2905,146,Romance,2.933333333333333
2906,146,IMAX,3.9285714285714284
2907,146,Sci-Fi,3.588235294117647
2908,146,Action,3.388888888888889
2909,146,Comedy,3.537037037037037
2910,146,Children,4.115384615384615
2911,146,Western,3.25
2912,146,Drama,3.6944444444444446
2913,146,War,3.8333333333333335
2914,146,Fantasy,4.0
2915,146,Adventure,3.71875
2916,146,Mystery,3.8333333333333335
2917,146,Crime,3.5384615384615383
2918,146,(no genres listed),0.0
2919,146,Film-Noir,0.0
2920,147,Documentary,0.0
2921,147,Horror,5.0
2922,147,Musical,4.0
2923,147,Animation,4.1
2924,147,Thriller,4.625
2925,147,Romance,3.6666666666666665
2926,147,IMAX,4.0
2927,147,Sci-Fi,3.5
2928,147,Action,4.0
2929,147,Comedy,4.166666666666667
2930,147,Children,3.9285714285714284
2931,147,Western,0.0
2932,147,Drama,4.295454545454546
2933,147,War,4.5
2934,147,Fantasy,4.0
2935,147,Adventure,4.214285714285714
2936,147,Mystery,4.0
2937,147,Crime,4.9
2938,147,(no genres listed),0.0
2939,147,Film-Noir,0.0
2940,148,Documentary,4.333333333333333
2941,148,Horror,3.2857142857142856
2942,148,Musical,4.357142857142857
2943,148,Animation,4.318181818181818
2944,148,Thriller,3.8285714285714287
2945,148,Romance,4.190476190476191
2946,148,IMAX,4.25
2947,148,Sci-Fi,3.712121212121212
2948,148,Action,3.65
2949,148,Comedy,3.9607843137254903
2950,148,Children,4.277777777777778
2951,148,Western,3.8333333333333335
2952,148,Drama,4.107843137254902
2953,148,War,4.6
2954,148,Fantasy,4.35
2955,148,Adventure,4.116666666666666
2956,148,Mystery,4.019230769230769
2957,148,Crime,3.6842105263157894
2958,148,(no genres listed),0.0
2959,148,Film-Noir,3.9
2960,149,Documentary,3.5
2961,149,Horror,3.3823529411764706
2962,149,Musical,3.7142857142857144
2963,149,Animation,3.4464285714285716
2964,149,Thriller,3.5
2965,149,Romance,3.7413793103448274
2966,149,IMAX,3.75
2967,149,Sci-Fi,3.3375
2968,149,Action,3.3135593220338984
2969,149,Comedy,3.5153061224489797
2970,149,Children,3.590909090909091
2971,149,Western,1.5
2972,149,Drama,3.5637254901960786
2973,149,War,3.5714285714285716
2974,149,Fantasy,3.723684210526316
2975,149,Adventure,3.517857142857143
2976,149,Mystery,3.4318181818181817
2977,149,Crime,3.5806451612903225
2978,149,(no genres listed),0.0
2979,149,Film-Noir,4.0
2980,150,Documentary,4.5
2981,150,Horror,2.9545454545454546
2982,150,Musical,2.357142857142857
2983,150,Animation,2.875
2984,150,Thriller,3.2483870967741937
2985,150,Romance,3.142857142857143
2986,150,IMAX,3.6
2987,150,Sci-Fi,3.018292682926829
2988,150,Action,3.189265536723164
2989,150,Comedy,2.939306358381503
2990,150,Children,2.4130434782608696
2991,150,Western,2.8
2992,150,Drama,3.322314049586777
2993,150,War,3.55
2994,150,Fantasy,2.8974358974358974
2995,150,Adventure,3.150442477876106
2996,150,Mystery,3.433333333333333
2997,150,Crime,3.357142857142857
2998,150,(no genres listed),0.0
2999,150,Film-Noir,3.6666666666666665
3000,151,Documentary,0.0
3001,151,Horror,3.0
3002,151,Musical,3.6666666666666665
3003,151,Animation,3.6666666666666665
3004,151,Thriller,4.076923076923077
3005,151,Romance,3.6923076923076925
3006,151,IMAX,4.333333333333333
3007,151,Sci-Fi,4.181818181818182
3008,151,Action,3.6
3009,151,Comedy,3.5217391304347827
3010,151,Children,3.5
3011,151,Western,2.75
3012,151,Drama,3.84
3013,151,War,4.4
3014,151,Fantasy,3.5
3015,151,Adventure,3.8333333333333335
3016,151,Mystery,4.0
3017,151,Crime,3.25
3018,151,(no genres listed),0.0
3019,151,Film-Noir,0.0
3020,152,Documentary,3.5
3021,152,Horror,3.35
3022,152,Musical,3.75
3023,152,Animation,3.6363636363636362
3024,152,Thriller,3.5822784810126582
3025,152,Romance,3.25
3026,152,IMAX,3.8947368421052633
3027,152,Sci-Fi,3.82
3028,152,Action,3.4876543209876543
3029,152,Comedy,3.1551724137931036
3030,152,Children,3.5
3031,152,Western,3.6666666666666665
3032,152,Drama,3.365217391304348
3033,152,War,3.4347826086956523
3034,152,Fantasy,3.7916666666666665
3035,152,Adventure,3.5615384615384613
3036,152,Mystery,3.8333333333333335
3037,152,Crime,3.595744680851064
3038,152,(no genres listed),0.0
3039,152,Film-Noir,3.75
3040,153,Documentary,0.0
3041,153,Horror,4.0
3042,153,Musical,0.0
3043,153,Animation,4.2
3044,153,Thriller,3.888888888888889
3045,153,Romance,4.153846153846154
3046,153,IMAX,0.0
3047,153,Sci-Fi,4.0
3048,153,Action,3.5555555555555554
3049,153,Comedy,4.0
3050,153,Children,4.0
3051,153,Western,0.0
3052,153,Drama,4.482758620689655
3053,153,War,4.333333333333333
3054,153,Fantasy,4.5
3055,153,Adventure,4.0
3056,153,Mystery,4.333333333333333
3057,153,Crime,4.5
3058,153,(no genres listed),0.0
3059,153,Film-Noir,3.0
3060,154,Documentary,0.0
3061,154,Horror,3.0
3062,154,Musical,4.0
3063,154,Animation,4.0
3064,154,Thriller,4.5
3065,154,Romance,3.7142857142857144
3066,154,IMAX,0.0
3067,154,Sci-Fi,4.25
3068,154,Action,4.666666666666667
3069,154,Comedy,4.0
3070,154,Children,3.8333333333333335
3071,154,Western,0.0
3072,154,Drama,4.0
3073,154,War,0.0
3074,154,Fantasy,4.333333333333333
3075,154,Adventure,4.25
3076,154,Mystery,5.0
3077,154,Crime,4.25
3078,154,(no genres listed),0.0
3079,154,Film-Noir,0.0
3080,155,Documentary,0.0
3081,155,Horror,4.166666666666667
3082,155,Musical,0.0
3083,155,Animation,5.0
3084,155,Thriller,3.588235294117647
3085,155,Romance,3.6
3086,155,IMAX,0.0
3087,155,Sci-Fi,3.5806451612903225
3088,155,Action,3.814814814814815
3089,155,Comedy,3.25
3090,155,Children,4.5
3091,155,Western,2.5
3092,155,Drama,3.7222222222222223
3093,155,War,4.25
3094,155,Fantasy,3.5
3095,155,Adventure,3.5555555555555554
3096,155,Mystery,3.75
3097,155,Crime,3.8333333333333335
3098,155,(no genres listed),0.0
3099,155,Film-Noir,0.0
3100,156,Documentary,0.0
3101,156,Horror,0.0
3102,156,Musical,0.0
3103,156,Animation,5.0
3104,156,Thriller,3.85
3105,156,Romance,4.555555555555555
3106,156,IMAX,0.5
3107,156,Sci-Fi,3.1666666666666665
3108,156,Action,2.3333333333333335
3109,156,Comedy,4.270833333333333
3110,156,Children,4.75
3111,156,Western,0.0
3112,156,Drama,4.660714285714286
3113,156,War,4.5
3114,156,Fantasy,4.25
3115,156,Adventure,2.9
3116,156,Mystery,4.5
3117,156,Crime,4.35
3118,156,(no genres listed),0.0
3119,156,Film-Noir,0.0
3120,157,Documentary,3.5
3121,157,Horror,3.33
3122,157,Musical,3.75
3123,157,Animation,3.75
3124,157,Thriller,3.44
3125,157,Romance,3.357142857142857
3126,157,IMAX,3.283333333333333
3127,157,Sci-Fi,3.425233644859813
3128,157,Action,3.2
3129,157,Comedy,3.25531914893617
3130,157,Children,3.0588235294117645
3131,157,Western,3.5
3132,157,Drama,3.6983471074380163
3133,157,War,3.4473684210526314
3134,157,Fantasy,3.097560975609756
3135,157,Adventure,3.126315789473684
3136,157,Mystery,3.8285714285714287
3137,157,Crime,3.608695652173913
3138,157,(no genres listed),0.0
3139,157,Film-Noir,4.0
3140,158,Documentary,0.0
3141,158,Horror,2.5
3142,158,Musical,4.0
3143,158,Animation,2.75
3144,158,Thriller,3.357142857142857
3145,158,Romance,1.5
3146,158,IMAX,4.0
3147,158,Sci-Fi,2.5
3148,158,Action,3.05
3149,158,Comedy,3.0625
3150,158,Children,1.5
3151,158,Western,0.0
3152,158,Drama,3.5
3153,158,War,0.0
3154,158,Fantasy,4.166666666666667
3155,158,Adventure,3.2142857142857144
3156,158,Mystery,3.5
3157,158,Crime,3.6666666666666665
3158,158,(no genres listed),0.0
3159,158,Film-Noir,0.0
3160,159,Documentary,0.0
3161,159,Horror,3.2
3162,159,Musical,3.0
3163,159,Animation,3.6875
3164,159,Thriller,3.5816326530612246
3165,159,Romance,3.6041666666666665
3166,159,IMAX,3.5
3167,159,Sci-Fi,3.8095238095238093
3168,159,Action,3.5714285714285716
3169,159,Comedy,3.1666666666666665
3170,159,Children,3.4444444444444446
3171,159,Western,4.083333333333333
3172,159,Drama,3.5875
3173,159,War,4.033333333333333
3174,159,Fantasy,3.5714285714285716
3175,159,Adventure,3.675675675675676
3176,159,Mystery,4.027777777777778
3177,159,Crime,3.75
3178,159,(no genres listed),0.0
3179,159,Film-Noir,4.0
3180,160,Documentary,0.0
3181,160,Horror,4.0
3182,160,Musical,4.0
3183,160,Animation,2.0
3184,160,Thriller,4.333333333333333
3185,160,Romance,4.09375
3186,160,IMAX,0.0
3187,160,Sci-Fi,2.5
3188,160,Action,3.8
3189,160,Comedy,3.6458333333333335
3190,160,Children,2.6
3191,160,Western,0.0
3192,160,Drama,4.15625
3193,160,War,3.6666666666666665
3194,160,Fantasy,3.3333333333333335
3195,160,Adventure,2.5
3196,160,Mystery,3.7142857142857144
3197,160,Crime,3.8125
3198,160,(no genres listed),0.0
3199,160,Film-Noir,3.0
3200,161,Documentary,0.0
3201,161,Horror,5.0
3202,161,Musical,3.0
3203,161,Animation,3.0
3204,161,Thriller,3.7096774193548385
3205,161,Romance,3.652173913043478
3206,161,IMAX,3.3333333333333335
3207,161,Sci-Fi,3.4545454545454546
3208,161,Action,3.411764705882353
3209,161,Comedy,3.4705882352941178
3210,161,Children,3.4444444444444446
3211,161,Western,4.0
3212,161,Drama,3.6052631578947367
3213,161,War,4.333333333333333
3214,161,Fantasy,3.5
3215,161,Adventure,3.4285714285714284
3216,161,Mystery,3.6
3217,161,Crime,3.375
3218,161,(no genres listed),0.0
3219,161,Film-Noir,0.0
3220,162,Documentary,0.0
3221,162,Horror,0.0
3222,162,Musical,0.0
3223,162,Animation,0.0
3224,162,Thriller,3.2
3225,162,Romance,3.2857142857142856
3226,162,IMAX,0.0
3227,162,Sci-Fi,3.0
3228,162,Action,3.0
3229,162,Comedy,3.4285714285714284
3230,162,Children,0.0
3231,162,Western,0.0
3232,162,Drama,3.7142857142857144
3233,162,War,0.0
3234,162,Fantasy,3.0
3235,162,Adventure,2.75
3236,162,Mystery,3.0
3237,162,Crime,3.5
3238,162,(no genres listed),0.0
3239,162,Film-Noir,0.0
3240,163,Documentary,0.0
3241,163,Horror,3.125
3242,163,Musical,2.5
3243,163,Animation,2.8
3244,163,Thriller,2.659090909090909
3245,163,Romance,3.888888888888889
3246,163,IMAX,3.111111111111111
3247,163,Sci-Fi,2.8333333333333335
3248,163,Action,2.6470588235294117
3249,163,Comedy,2.738095238095238
3250,163,Children,2.7857142857142856
3251,163,Western,0.0
3252,163,Drama,3.75
3253,163,War,3.5
3254,163,Fantasy,3.15
3255,163,Adventure,3.0576923076923075
3256,163,Mystery,3.0
3257,163,Crime,3.533333333333333
3258,163,(no genres listed),0.0
3259,163,Film-Noir,0.0
3260,164,Documentary,4.25
3261,164,Horror,3.5
3262,164,Musical,3.3
3263,164,Animation,3.4
3264,164,Thriller,4.0
3265,164,Romance,3.7
3266,164,IMAX,3.5
3267,164,Sci-Fi,3.375
3268,164,Action,3.5
3269,164,Comedy,3.6794871794871793
3270,164,Children,3.3333333333333335
3271,164,Western,0.0
3272,164,Drama,3.9545454545454546
3273,164,War,3.5
3274,164,Fantasy,3.230769230769231
3275,164,Adventure,3.3214285714285716
3276,164,Mystery,4.333333333333333
3277,164,Crime,4.25
3278,164,(no genres listed),0.0
3279,164,Film-Noir,4.0
3280,165,Documentary,2.5
3281,165,Horror,2.953125
3282,165,Musical,3.1176470588235294
3283,165,Animation,3.0
3284,165,Thriller,2.787581699346405
3285,165,Romance,2.9097222222222223
3286,165,IMAX,2.75
3287,165,Sci-Fi,2.9857142857142858
3288,165,Action,2.8125
3289,165,Comedy,2.835978835978836
3290,165,Children,2.816326530612245
3291,165,Western,2.8333333333333335
3292,165,Drama,2.958974358974359
3293,165,War,2.90625
3294,165,Fantasy,2.902173913043478
3295,165,Adventure,2.8238636363636362
3296,165,Mystery,2.897727272727273
3297,165,Crime,2.8313953488372094
3298,165,(no genres listed),0.0
3299,165,Film-Noir,4.0
3300,166,Documentary,5.0
3301,166,Horror,0.0
3302,166,Musical,4.0
3303,166,Animation,3.9
3304,166,Thriller,3.5416666666666665
3305,166,Romance,3.25
3306,166,IMAX,0.0
3307,166,Sci-Fi,3.388888888888889
3308,166,Action,3.5
3309,166,Comedy,3.347826086956522
3310,166,Children,3.9166666666666665
3311,166,Western,4.166666666666667
3312,166,Drama,4.0227272727272725
3313,166,War,4.333333333333333
3314,166,Fantasy,3.875
3315,166,Adventure,3.9375
3316,166,Mystery,4.5
3317,166,Crime,3.15
3318,166,(no genres listed),0.0
3319,166,Film-Noir,0.0
3320,167,Documentary,0.0
3321,167,Horror,4.25
3322,167,Musical,4.5
3323,167,Animation,4.333333333333333
3324,167,Thriller,4.0
3325,167,Romance,4.0
3326,167,IMAX,0.0
3327,167,Sci-Fi,3.8666666666666667
3328,167,Action,3.25
3329,167,Comedy,4.0
3330,167,Children,4.428571428571429
3331,167,Western,0.0
3332,167,Drama,4.4
3333,167,War,0.0
3334,167,Fantasy,3.3333333333333335
3335,167,Adventure,4.0
3336,167,Mystery,5.0
3337,167,Crime,3.5
3338,167,(no genres listed),0.0
3339,167,Film-Noir,0.0
3340,168,Documentary,0.0
3341,168,Horror,3.0
3342,168,Musical,4.25
3343,168,Animation,4.5
3344,168,Thriller,3.263157894736842
3345,168,Romance,3.25
3346,168,IMAX,4.0
3347,168,Sci-Fi,3.235294117647059
3348,168,Action,3.085714285714286
3349,168,Comedy,3.125
3350,168,Children,4.142857142857143
3351,168,Western,3.25
3352,168,Drama,3.3
3353,168,War,3.75
3354,168,Fantasy,3.857142857142857
3355,168,Adventure,3.736842105263158
3356,168,Mystery,3.125
3357,168,Crime,3.3333333333333335
3358,168,(no genres listed),0.0
3359,168,Film-Noir,3.0
3360,169,Documentary,0.0
3361,169,Horror,4.5
3362,169,Musical,4.166666666666667
3363,169,Animation,4.529411764705882
3364,169,Thriller,4.396551724137931
3365,169,Romance,3.8620689655172415
3366,169,IMAX,4.25
3367,169,Sci-Fi,4.368421052631579
3368,169,Action,4.621621621621622
3369,169,Comedy,3.8222222222222224
3370,169,Children,4.153846153846154
3371,169,Western,0.0
3372,169,Drama,4.170731707317073
3373,169,War,4.833333333333333
3374,169,Fantasy,4.0
3375,169,Adventure,4.280487804878049
3376,169,Mystery,4.15
3377,169,Crime,4.6875
3378,169,(no genres listed),0.0
3379,169,Film-Noir,4.0
3380,170,Documentary,0.0
3381,170,Horror,0.0
3382,170,Musical,2.0
3383,170,Animation,2.1666666666666665
3384,170,Thriller,2.6666666666666665
3385,170,Romance,3.0
3386,170,IMAX,0.0
3387,170,Sci-Fi,2.5
3388,170,Action,2.5
3389,170,Comedy,2.375
3390,170,Children,2.1666666666666665
3391,170,Western,0.0
3392,170,Drama,2.6538461538461537
3393,170,War,3.25
3394,170,Fantasy,2.6666666666666665
3395,170,Adventure,2.25
3396,170,Mystery,3.5
3397,170,Crime,3.5
3398,170,(no genres listed),0.0
3399,170,Film-Noir,0.0
3400,171,Documentary,0.0
3401,171,Horror,3.0
3402,171,Musical,4.0
3403,171,Animation,3.5
3404,171,Thriller,4.066666666666666
3405,171,Romance,4.5
3406,171,IMAX,0.0
3407,171,Sci-Fi,3.0
3408,171,Action,3.8
3409,171,Comedy,4.086956521739131
3410,171,Children,3.5
3411,171,Western,0.0
3412,171,Drama,4.16
3413,171,War,5.0
3414,171,Fantasy,3.0
3415,171,Adventure,3.8
3416,171,Mystery,3.5
3417,171,Crime,4.166666666666667
3418,171,(no genres listed),0.0
3419,171,Film-Noir,3.0
3420,172,Documentary,0.0
3421,172,Horror,0.0
3422,172,Musical,3.6666666666666665
3423,172,Animation,3.0
3424,172,Thriller,3.7142857142857144
3425,172,Romance,3.4
3426,172,IMAX,3.5
3427,172,Sci-Fi,3.0
3428,172,Action,3.0
3429,172,Comedy,3.875
3430,172,Children,3.6
3431,172,Western,3.0
3432,172,Drama,3.769230769230769
3433,172,War,3.5
3434,172,Fantasy,0.0
3435,172,Adventure,3.5
3436,172,Mystery,4.0
3437,172,Crime,4.4
3438,172,(no genres listed),0.0
3439,172,Film-Noir,0.0
3440,173,Documentary,0.0
3441,173,Horror,4.0
3442,173,Musical,3.5
3443,173,Animation,4.333333333333333
3444,173,Thriller,3.933333333333333
3445,173,Romance,4.428571428571429
3446,173,IMAX,0.0
3447,173,Sci-Fi,4.0
3448,173,Action,4.0
3449,173,Comedy,4.055555555555555
3450,173,Children,4.0
3451,173,Western,0.0
3452,173,Drama,4.2727272727272725
3453,173,War,4.0
3454,173,Fantasy,3.6
3455,173,Adventure,3.875
3456,173,Mystery,4.0
3457,173,Crime,4.0
3458,173,(no genres listed),0.0
3459,173,Film-Noir,3.0
3460,174,Documentary,1.0
3461,174,Horror,3.5
3462,174,Musical,4.5
3463,174,Animation,3.75
3464,174,Thriller,1.875
3465,174,Romance,3.4444444444444446
3466,174,IMAX,0.0
3467,174,Sci-Fi,3.1666666666666665
3468,174,Action,3.0
3469,174,Comedy,3.5
3470,174,Children,3.75
3471,174,Western,1.5
3472,174,Drama,3.6666666666666665
3473,174,War,3.5
3474,174,Fantasy,0.0
3475,174,Adventure,3.8333333333333335
3476,174,Mystery,0.5
3477,174,Crime,0.5
3478,174,(no genres listed),0.0
3479,174,Film-Noir,0.5
3480,175,Documentary,5.0
3481,175,Horror,3.0
3482,175,Musical,3.761904761904762
3483,175,Animation,3.85
3484,175,Thriller,3.875
3485,175,Romance,3.526315789473684
3486,175,IMAX,3.8333333333333335
3487,175,Sci-Fi,4.0
3488,175,Action,3.64
3489,175,Comedy,3.5106382978723403
3490,175,Children,3.870967741935484
3491,175,Western,0.0
3492,175,Drama,3.830188679245283
3493,175,War,3.2
3494,175,Fantasy,3.8947368421052633
3495,175,Adventure,3.9444444444444446
3496,175,Mystery,3.5
3497,175,Crime,3.8181818181818183
3498,175,(no genres listed),0.0
3499,175,Film-Noir,4.0
3500,176,Documentary,3.25
3501,176,Horror,2.3529411764705883
3502,176,Musical,2.875
3503,176,Animation,2.9565217391304346
3504,176,Thriller,2.982456140350877
3505,176,Romance,3.06140350877193
3506,176,IMAX,3.159090909090909
3507,176,Sci-Fi,3.0392156862745097
3508,176,Action,3.027173913043478
3509,176,Comedy,2.5588235294117645
3510,176,Children,2.7325581395348837
3511,176,Western,2.625
3512,176,Drama,3.225
3513,176,War,3.409090909090909
3514,176,Fantasy,3.057377049180328
3515,176,Adventure,3.0476190476190474
3516,176,Mystery,2.9722222222222223
3517,176,Crime,3.2333333333333334
3518,176,(no genres listed),0.0
3519,176,Film-Noir,3.75
3520,177,Documentary,0.0
3521,177,Horror,3.7857142857142856
3522,177,Musical,3.6666666666666665
3523,177,Animation,4.444444444444445
3524,177,Thriller,3.8646616541353382
3525,177,Romance,4.2
3526,177,IMAX,5.0
3527,177,Sci-Fi,3.776470588235294
3528,177,Action,3.9056603773584904
3529,177,Comedy,4.2592592592592595
3530,177,Children,3.6666666666666665
3531,177,Western,4.333333333333333
3532,177,Drama,4.12962962962963
3533,177,War,4.2
3534,177,Fantasy,3.85
3535,177,Adventure,4.048387096774194
3536,177,Mystery,4.36
3537,177,Crime,4.2272727272727275
3538,177,(no genres listed),0.0
3539,177,Film-Noir,4.0
3540,178,Documentary,2.6666666666666665
3541,178,Horror,3.357142857142857
3542,178,Musical,3.642857142857143
3543,178,Animation,3.65
3544,178,Thriller,3.3653846153846154
3545,178,Romance,3.357142857142857
3546,178,IMAX,3.3
3547,178,Sci-Fi,3.59375
3548,178,Action,3.7413793103448274
3549,178,Comedy,3.509433962264151
3550,178,Children,3.357142857142857
3551,178,Western,3.6666666666666665
3552,178,Drama,3.5592105263157894
3553,178,War,3.75
3554,178,Fantasy,3.6875
3555,178,Adventure,3.875
3556,178,Mystery,2.6
3557,178,Crime,3.6875
3558,178,(no genres listed),0.0
3559,178,Film-Noir,0.0
3560,179,Documentary,0.0
3561,179,Horror,0.0
3562,179,Musical,0.0
3563,179,Animation,4.125
3564,179,Thriller,3.0
3565,179,Romance,3.8636363636363638
3566,179,IMAX,4.0
3567,179,Sci-Fi,2.5
3568,179,Action,3.4444444444444446
3569,179,Comedy,4.0
3570,179,Children,4.3
3571,179,Western,0.0
3572,179,Drama,3.9642857142857144
3573,179,War,0.0
3574,179,Fantasy,4.6923076923076925
3575,179,Adventure,3.9705882352941178
3576,179,Mystery,4.333333333333333
3577,179,Crime,2.25
3578,179,(no genres listed),0.0
3579,179,Film-Noir,0.0
3580,180,Documentary,0.0
3581,180,Horror,1.5
3582,180,Musical,3.5
3583,180,Animation,3.0
3584,180,Thriller,3.25
3585,180,Romance,4.0
3586,180,IMAX,0.0
